N,Site Number,Site Location,Cluster Name,Site Acronym,Date,Month,Sample type,TN,TDN,TP,DP,NO3-N,NH4-N ppm,DON,nutrients comments,Year,5-year
10270,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10320,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,2/5/2018,2/5/2018,,,3.055,,,,,,2018,,2016-20
10370,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,3/5/2018,3/5/2018,,,2.155,,,,,,2018,,2016-20
10420,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,4/2/2018,4/2/2018,,,0.261,,,,,,2018,,2016-20
10470,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,5/7/2018,5/7/2018,,,0.287,,,,,,2018,,2016-20
10520,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,6/4/2018,6/4/2018,,,0.261,,,,,,2018,,2016-20
10570,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,7/10/2018,7/10/2018,,,0.24,,,,,,2018,,2016-20
10620,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,8/21/2018,8/21/2018,,,0.281,,,,,,2018,,2016-20
10670,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,9/25/2018,9/25/2018,,,0.321,,,,,,2018,,2016-20
10720,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,10/22/2018,10/22/2018,,,0.109,,,,,,2018,,2016-20
10770,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,11/26/2018,11/26/2018,,,,,,,,,2018,,2016-20
10820,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,12/6/2018,12/6/2018,,,0.267,,,,,,2018,,2016-20
10870,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,1/22/2019,1/22/2019,,,1.24,,,,,,2019,,2016-20
10920,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,2/25/2019,2/25/2019,,,0.44,,,,,,2019,,2016-20
10970,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,3/25/2019,3/25/2019,,,0.267,,,,,,2019,,2016-20
11020,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,4/22/2019,4/22/2019,,,1.708,,,,,,2019,,2016-20
11070,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,5/7/2019,5/7/2019,,,0.277,,,,,,2019,,2016-20
11120,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,6/13/2019,6/13/2019,,,0.274,,,,,,2019,,2016-20
11170,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,7/22/2019,7/22/2019,,,0.349,,,,,,2019,,2016-20
11220,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,8/19/2019,8/19/2019,,,0.261,,,,,,2019,,2016-20
11270,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,9/24/2019,9/24/2019,,,0.28,,,,,,2019,,2016-20
11320,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,10/21/2019,10/21/2019,,,0.266,,,,,,,,2016-20
11370,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,11/25/2019,11/25/2019,,,0.349,,,,,,,,2016-20
11420,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11470,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11520,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,2/1/2020,2/1/2020,,,,,,,,,2020,,2016-20
11570,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11620,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11670,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11720,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11770,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11820,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11870,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11920,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,1/1/2021,1/1/2021,,,,,,,,,2021,,
11970,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,2/1/2021,2/1/2021,,,,,,,,,2021,,
500,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,2/20/2001,,,0.392,0.338,8,1.8,,,,,2001,2001-05
528,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,3/20/2001,,,0.372,0.36,5,1,0.109,,,,2001,2001-05
12020,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,,,,,,,,,,,,,
9346,R3,Waddell Canal,cap,waddell canal,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9396,R3,Waddell Canal,cap,waddell canal,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9446,R3,Waddell Canal,cap,waddell canal,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9496,R3,Waddell Canal,cap,waddell canal,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9546,R3,Waddell Canal,cap,waddell canal,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9596,R3,Waddell Canal,cap,waddell canal,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9646,R3,Waddell Canal,cap,waddell canal,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9696,R3,Waddell Canal,cap,waddell canal,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9746,R3,Waddell Canal,cap,waddell canal,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9796,R3,Waddell Canal,cap,waddell canal,3/6/2017,3/6/2017,,,0.521,,,,,,2017,,2016-20
9846,R3,Waddell Canal,cap,waddell canal,4/3/2017,4/3/2017,,,0.537,,,,,,2017,,2016-20
9896,R3,Waddell Canal,cap,waddell canal,5/1/2017,5/1/2017,,,0.462,,,,,,2017,,2016-20
9946,R3,Waddell Canal,cap,waddell canal,6/5/2017,6/5/2017,,,0.516,,,,,,2017,,2016-20
9996,R3,Waddell Canal,cap,waddell canal,7/3/2017,7/3/2017,,,0.376,,,,,,2017,,2016-20
10046,R3,Waddell Canal,cap,waddell canal,8/7/2017,8/7/2017,,,0.364,,,,,,2017,,2016-20
10096,R3,Waddell Canal,cap,waddell canal,9/4/2017,9/4/2017,,,0.297,,,,,,2017,,2016-20
10146,R3,Waddell Canal,cap,waddell canal,10/2/2017,10/2/2017,,,0.392,,,,,,2017,,2016-20
10196,R3,Waddell Canal,cap,waddell canal,11/6/2017,11/6/2017,,,0.484,,,,,,2017,,2016-20
10246,R3,Waddell Canal,cap,waddell canal,12/4/2017,12/4/2017,,,0.371,,,,,,2017,,2016-20
10296,R3,Waddell Canal,cap,waddell canal,1/8/2018,1/8/2018,,,0.385,,,,,,2018,,2016-20
10346,R3,Waddell Canal,cap,waddell canal,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10396,R3,Waddell Canal,cap,waddell canal,3/5/2018,3/5/2018,,,4.542,,,,,,2018,,2016-20
10446,R3,Waddell Canal,cap,waddell canal,4/2/2018,4/2/2018,,,4.856,,,,,,2018,,2016-20
10496,R3,Waddell Canal,cap,waddell canal,5/7/2018,5/7/2018,,,0.426,,,,,,2018,,2016-20
10546,R3,Waddell Canal,cap,waddell canal,6/4/2018,6/4/2018,,,0.454,,,,,,2018,,2016-20
10596,R3,Waddell Canal,cap,waddell canal,7/10/2018,7/10/2018,,,0.403,,,,,,2018,,2016-20
10646,R3,Waddell Canal,cap,waddell canal,8/21/2018,8/21/2018,,,0.29,,,,,,2018,,2016-20
10696,R3,Waddell Canal,cap,waddell canal,9/25/2018,9/25/2018,,,0.3,,,,,,2018,,2016-20
10746,R3,Waddell Canal,cap,waddell canal,10/22/2018,10/22/2018,,,0.456,,,,,,2018,,2016-20
10796,R3,Waddell Canal,cap,waddell canal,11/26/2018,11/26/2018,,,0.211,,,,,,2018,,2016-20
10846,R3,Waddell Canal,cap,waddell canal,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10896,R3,Waddell Canal,cap,waddell canal,1/22/2019,1/22/2019,,,0.335,,,,,,2019,,2016-20
10946,R3,Waddell Canal,cap,waddell canal,2/25/2019,2/25/2019,,,0.517,,,,,,2019,,2016-20
10996,R3,Waddell Canal,cap,waddell canal,3/25/2019,3/25/2019,,,0.335,,,,,,2019,,2016-20
11046,R3,Waddell Canal,cap,waddell canal,4/22/2019,4/22/2019,,,1.996,,,,,,2019,,2016-20
11096,R3,Waddell Canal,cap,waddell canal,5/7/2019,5/7/2019,,,0.475,,,,,,2019,,2016-20
11146,R3,Waddell Canal,cap,waddell canal,6/13/2019,6/13/2019,,,0.459,,,,,,2019,,2016-20
11196,R3,Waddell Canal,cap,waddell canal,7/22/2019,7/22/2019,,,0.576,,,,,,2019,,2016-20
11246,R3,Waddell Canal,cap,waddell canal,8/19/2019,8/19/2019,,,0.419,,,,,,2019,,2016-20
11296,R3,Waddell Canal,cap,waddell canal,9/24/2019,9/24/2019,,,0.474,,,,,,2019,,2016-20
11346,R3,Waddell Canal,cap,waddell canal,10/21/2019,10/21/2019,,,0.387,,,,,,,,2016-20
11396,R3,Waddell Canal,cap,waddell canal,11/25/2019,11/25/2019,,,,,,,,,,,2016-20
11446,R3,Waddell Canal,cap,waddell canal,12/18/2019,12/18/2019,,,0.32,,,,,,,,2016-20
11496,R3,Waddell Canal,cap,waddell canal,1/1/2020,1/1/2020,,,0.32,,,,,,2020,,2016-20
11546,R3,Waddell Canal,cap,waddell canal,2/1/2020,2/1/2020,,,0.487,,,,,,2020,,2016-20
11596,R3,Waddell Canal,cap,waddell canal,5/1/2020,5/1/2020,,,0.582,,,,,,2020,,2016-20
11646,R3,Waddell Canal,cap,waddell canal,6/1/2020,6/1/2020,,,0.39,,,,,,2020,,2016-20
11696,R3,Waddell Canal,cap,waddell canal,7/1/2020,7/1/2020,,,0.442,,,,,,2020,,2016-20
11746,R3,Waddell Canal,cap,waddell canal,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11796,R3,Waddell Canal,cap,waddell canal,9/1/2020,9/1/2020,,,0.393,,,,,,2020,,2016-20
11846,R3,Waddell Canal,cap,waddell canal,10/1/2020,10/1/2020,,,0.31,,,,,,2020,,2016-20
11896,R3,Waddell Canal,cap,waddell canal,11/1/2020,11/1/2020,,,1.735,,,,,,2020,,2016-20
11946,R3,Waddell Canal,cap,waddell canal,1/1/2021,1/1/2021,,,0.32,,,,,,2021,,
11996,R3,Waddell Canal,cap,waddell canal,2/1/2021,2/1/2021,,,,,,,,,2021,,
501,R3,Waddell Canal,cap,waddell canal,2/20/2001,,,0.42,0.384,3.4,1.4,,,,,2001,2001-05
529,R3,Waddell Canal,cap,waddell canal,3/20/2001,,,0.444,0.424,1.8,0,0.292,,,,2001,2001-05
12046,R3,Waddell Canal,cap,waddell canal,,,,,,,,,,,,,
502,R4,Cap Canal at 7th St.,cap,cap @ 7th st,2/22/2001,,,0.404,0.386,8.2,0,,,,,2001,2001-05
530,R4,Cap Canal at 7th St.,cap,cap @ 7th st,3/22/2001,,,0.43,0.408,2,0,0.28,,,,2001,2001-05
503,R4-Dup,Cap Canal at 7th St.,cap,cap @ 7th st dup,2/22/2001,,,0.398,0.376,2.2,1,,,,,2001,2001-05
531,R4-Dup,Cap Canal at 7th St.,cap,cap @ 7th st dup,3/22/2001,,,0.43,0.42,1.6,0,0.284,,,,2001,2001-05
504,R5,Verde River btwn Horseshoe and Bartlett,verde,verde abv bartlett,2/20/2001,,,0.168,0.104,16,5.2,,,,,2001,2001-05
532,R5,Verde River btwn Horseshoe and Bartlett,verde,verde abv bartlett,3/20/2001,,,0.372,0.278,59.6,21.4,0.054,,,,2001,2001-05
9323,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9373,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9423,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9473,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9523,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9573,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9623,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9673,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9723,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9773,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,3/6/2017,3/6/2017,,,0.384,,,,,,2017,,2016-20
9823,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,4/3/2017,4/3/2017,,,,,,,,,2017,,2016-20
9873,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,5/1/2017,5/1/2017,,,0.452,,,,,,2017,,2016-20
9923,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,6/5/2017,6/5/2017,,,0.666,,,,,,2017,,2016-20
9973,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,7/3/2017,7/3/2017,,,0.385,,,,,,2017,,2016-20
10023,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,8/7/2017,8/7/2017,,,0.483,,,,,,2017,,2016-20
10073,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,9/4/2017,9/4/2017,,,,,,,,,2017,,2016-20
10123,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,10/2/2017,10/2/2017,,,,,,,,,2017,,2016-20
10173,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,11/6/2017,11/6/2017,,,0.543,,,,,,2017,,2016-20
10223,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,12/4/2017,12/4/2017,,,,,,,,,2017,,2016-20
10273,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10323,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10373,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,3/5/2018,3/5/2018,,,,,,,,,2018,,2016-20
10423,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,4/2/2018,4/2/2018,,,,,,,,,2018,,2016-20
10473,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,5/7/2018,5/7/2018,,,0.61,,,,,,2018,,2016-20
10523,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,6/4/2018,6/4/2018,,,,,,,,,2018,,2016-20
10573,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,7/10/2018,7/10/2018,,,,,,,,,2018,,2016-20
10623,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,8/21/2018,8/21/2018,,,,,,,,,2018,,2016-20
10673,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,9/25/2018,9/25/2018,,,0.339,,,,,,2018,,2016-20
10723,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,10/22/2018,10/22/2018,,,,,,,,,2018,,2016-20
10773,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,11/26/2018,11/26/2018,,,,,,,,,2018,,2016-20
10823,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10873,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,1/22/2019,1/22/2019,,,0.333,,,,,,2019,,2016-20
10923,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,2/25/2019,2/25/2019,,,0.537,,,,,,2019,,2016-20
10973,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,3/25/2019,3/25/2019,,,0.333,,,,,,2019,,2016-20
11023,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,4/22/2019,4/22/2019,,,1.848,,,,,,2019,,2016-20
11073,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,5/7/2019,5/7/2019,,,,,,,,,2019,,2016-20
11123,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,6/13/2019,6/13/2019,,,,,,,,,2019,,2016-20
11173,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,7/22/2019,7/22/2019,,,,,,,,,2019,,2016-20
11223,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,8/19/2019,8/19/2019,,,,,,,,,2019,,2016-20
11273,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,9/24/2019,9/24/2019,,,,,,,,,2019,,2016-20
11323,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,10/21/2019,10/21/2019,,,0.432,,,,,,,,2016-20
11373,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,11/25/2019,11/25/2019,,,0.4,,,,,,,,2016-20
11423,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11473,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11523,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,2/1/2020,2/1/2020,,,0.441,,,,,,2020,,2016-20
11573,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11623,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11673,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11723,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11773,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11823,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11873,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11923,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,1/1/2021,1/1/2021,,,,,,,,,2021,,
11973,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,2/1/2021,2/1/2021,,,,,,,,,2021,,
505,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,2/20/2001,,,0.208,0.162,11.6,4.6,,,,,2001,2001-05
533,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,3/20/2001,,,0.17,0.172,5.6,4.6,0,,,,2001,2001-05
12023,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,,,,,,,,,,,,,
9324,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9374,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9424,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9474,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9524,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9574,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9624,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9674,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9724,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9774,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,3/6/2017,3/6/2017,,,,,,,,,2017,,2016-20
9824,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,4/3/2017,4/3/2017,,,,,,,,,2017,,2016-20
9874,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,5/1/2017,5/1/2017,,,0.485,,,,,,2017,,2016-20
9924,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,6/5/2017,6/5/2017,,,,,,,,,2017,,2016-20
9974,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,7/3/2017,7/3/2017,,,,,,,,,2017,,2016-20
10024,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,8/7/2017,8/7/2017,,,0.631,,,,,,2017,,2016-20
10074,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,9/4/2017,9/4/2017,,,,,,,,,2017,,2016-20
10124,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,10/2/2017,10/2/2017,,,,,,,,,2017,,2016-20
10174,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,11/6/2017,11/6/2017,,,0.727,,,,,,2017,,2016-20
10224,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,12/4/2017,12/4/2017,,,,,,,,,2017,,2016-20
10274,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10324,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10374,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,3/5/2018,3/5/2018,,,,,,,,,2018,,2016-20
10424,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,4/2/2018,4/2/2018,,,,,,,,,2018,,2016-20
10474,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,5/7/2018,5/7/2018,,,0.72,,,,,,2018,,2016-20
10524,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,6/4/2018,6/4/2018,,,,,,,,,2018,,2016-20
10574,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,7/10/2018,7/10/2018,,,,,,,,,2018,,2016-20
10624,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,8/21/2018,8/21/2018,,,,,,,,,2018,,2016-20
10674,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,9/25/2018,9/25/2018,,,0.374,,,,,,2018,,2016-20
10724,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,10/22/2018,10/22/2018,,,0.349,,,,,,2018,,2016-20
10774,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,11/26/2018,11/26/2018,,,,,,,,,2018,,2016-20
10824,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10874,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,1/22/2019,1/22/2019,,,0.668,,,,,,2019,,2016-20
10924,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,2/25/2019,2/25/2019,,,,,,,,,2019,,2016-20
10974,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,3/25/2019,3/25/2019,,,0.668,,,,,,2019,,2016-20
11024,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,4/22/2019,4/22/2019,,,1.9,,,,,,2019,,2016-20
11074,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,5/7/2019,5/7/2019,,,,,,,,,2019,,2016-20
11124,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,6/13/2019,6/13/2019,,,,,,,,,2019,,2016-20
11174,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,7/22/2019,7/22/2019,,,,,,,,,2019,,2016-20
11224,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,8/19/2019,8/19/2019,,,,,,,,,2019,,2016-20
11274,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,9/24/2019,9/24/2019,,,,,,,,,2019,,2016-20
11324,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,10/21/2019,10/21/2019,,,0.44,,,,,,,,2016-20
11374,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,11/25/2019,11/25/2019,,,0.459,,,,,,,,2016-20
11424,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11474,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11524,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,2/1/2020,2/1/2020,,,0.635,,,,,,2020,,2016-20
11574,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11624,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11674,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11724,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11774,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11824,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11874,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11924,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,1/1/2021,1/1/2021,,,,,,,,,2021,,
11974,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,2/1/2021,2/1/2021,,,,,,,,,2021,,
506,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,2/20/2001,,,0.23,0.204,13.8,9.2,,,,,2001,2001-05
534,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,3/20/2001,,,0.2,0.18,10.8,7,0.013,,,,2001,2001-05
12024,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,,,,,,,,,,,,,
507,R7,Verde River below Bartlett Reservoir,verde,verde blw barlett,2/20/2001,,,0.232,0.224,14,7.2,,,,,2001,2001-05
535,R7,Verde River below Bartlett Reservoir,verde,verde blw barlett,3/20/2001,,,0.196,0.166,6.6,5.6,0.011,,,,2001,2001-05
508,R8,Salt River inlet to Saguaro Lake,salt,salt abv saguaro,2/21/2001,,,0.45,0.456,26.8,22.8,,,,,2001,2001-05
536,R8,Salt River inlet to Saguaro Lake,salt,salt abv saguaro,3/21/2001,,,0.368,0.338,17.4,14.6,0.11,,,,2001,2001-05
9325,R9A,Saguaro Lake near inlet,salt,saguaro-epi,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
